Year	   month	Tmax	Tmin	Prec	PAR	CO2
1914	5	16.84	2.19	62.10	851.89	301.10
1914	6	19.17	5.71	52.50	1121.99	301.10
1914	7	24.54	9.57	58.70	1014.03	301.10
1914	8	21.01	8.38	83.20	900.08	301.10
1914	9	15.86	5.71	63.80	601.97	301.10
1914	10	9.68	0.70	63.10	390.23	301.10
1914	11	-2.32	-10.88	60.50	226.62	301.10
1914	12	-9.64	-20.56	47.90	211.76	301.10
1915	1	-9.75	-21.07	52.20	217.40	301.40
1915	2	-5.71	-19.17	31.10	445.13	301.40
1915	3	-2.41	-16.85	15.30	679.51	301.40
1915	4	10.45	-2.71	37.40	923.57	301.40
1915	5	13.44	0.54	62.70	895.12	301.40
1915	6	20.29	6.15	99.80	1130.79	301.40
1915	7	22.53	8.91	65.90	1085.14	301.40
1915	8	20.57	8.55	52.10	980.19	301.40
1915	9	15.46	5.89	108.20	596.78	301.40
1915	10	8.41	1.47	80.20	391.50	301.40
1915	11	0.34	-5.64	65.20	193.20	301.40
1915	12	-8.18	-16.46	59.80	161.82	301.40
1916	1	-10.81	-24.03	95.00	243.75	301.73
1916	2	-12.91	-26.95	27.50	446.99	301.73
1916	3	-6.32	-22.12	37.20	608.51	301.73
1916	4	7.06	-5.45	31.40	801.92	301.73
1916	5	13.75	2.16	73.90	1075.97	301.73
1916	6	19.80	7.48	56.80	996.40	301.73
1916	7	27.32	12.05	62.00	974.89	301.73
1916	8	23.23	10.64	62.60	906.61	301.73
1916	9	15.24	4.71	79.60	700.01	301.73
1916	10	6.92	-1.46	78.20	361.85	301.73
1916	11	-2.32	-10.24	51.30	235.22	301.73
1916	12	-10.04	-20.76	46.30	193.76	301.73
1917	1	-15.18	-26.70	23.40	277.39	302.08
1917	2	-14.31	-28.28	35.50	494.15	302.08
1917	3	-2.29	-16.91	82.90	661.20	302.08
1917	4	3.28	-7.25	45.60	903.25	302.08
1917	5	10.19	-0.88	48.70	964.36	302.08
1917	6	18.48	7.48	62.80	1110.76	302.08
1917	7	23.77	11.64	87.20	1115.11	302.08
1917	8	20.66	9.75	86.90	852.72	302.08
1917	9	15.34	4.51	59.40	595.52	302.08
1917	10	3.97	-3.57	98.00	328.62	302.08
1917	11	-1.73	-8.43	25.80	199.13	302.08
1917	12	-15.76	-27.32	58.50	171.35	302.08
1918	1	-16.04	-27.08	41.60	294.64	302.40
1918	2	-12.34	-26.91	25.00	434.97	302.40
1918	3	-2.20	-18.48	42.70	663.09	302.40
1918	4	7.36	-7.13	30.00	1104.89	302.40
1918	5	14.10	0.77	79.40	1103.58	302.40
1918	6	17.79	4.59	90.30	1097.83	302.40
1918	7	22.47	10.08	118.70	1077.83	302.40
1918	8	20.90	8.55	68.70	1029.62	302.40
1918	9	10.76	2.61	92.10	549.85	302.40
1918	10	7.64	0.07	76.70	348.43	302.40
1918	11	1.13	-5.53	71.40	190.03	302.40
1918	12	-7.83	-16.76	57.40	192.96	302.40
1919	1	-9.62	-20.38	48.40	241.13	302.70
1919	2	-6.49	-18.29	35.00	382.55	302.70
1919	3	-2.36	-16.45	48.60	544.22	302.70
1919	4	4.98	-6.92	59.30	763.62	302.70
1919	5	15.99	2.34	73.70	978.33	302.70
1919	6	25.27	10.06	44.40	1025.53	302.70
1919	7	24.77	11.14	95.70	1208.32	302.70
1919	8	20.41	9.54	116.80	899.56	302.70
1919	9	14.08	4.72	108.50	568.77	302.70
1919	10	5.46	-2.90	77.90	429.86	302.70
1919	11	-2.04	-10.11	68.00	239.13	302.70
1919	12	-12.93	-24.44	63.50	189.75	302.70
1920	1	-16.52	-29.54	46.60	236.71	303.03
1920	2	-8.69	-22.45	34.70	402.91	303.03
1920	3	-1.29	-16.50	65.10	626.27	303.03
1920	4	4.80	-5.24	40.50	978.82	303.03
1920	5	15.93	2.59	25.80	789.47	303.03
1920	6	21.92	7.57	40.20	1003.87	303.03
1920	7	21.21	9.22	77.70	1050.74	303.03
1920	8	23.54	9.72	69.70	776.65	303.03
1920	9	17.75	6.53	79.40	505.94	303.03
1920	10	11.69	2.46	58.10	337.88	303.03
1920	11	-2.49	-9.78	32.90	211.92	303.03
1920	12	-8.34	-16.36	80.80	171.03	303.03
1921	1	-9.95	-22.37	50.40	262.36	303.40
1921	2	-7.78	-22.60	28.80	417.09	303.40
1921	3	-1.85	-15.06	76.90	571.13	303.40
1921	4	8.29	-4.21	58.60	830.21	303.40
1921	5	16.17	2.97	36.90	957.20	303.40
1921	6	23.00	8.23	45.60	1154.31	303.40
1921	7	27.40	13.57	79.00	1017.41	303.40
1921	8	20.27	8.96	110.70	957.56	303.40
1921	9	16.22	6.58	121.60	675.01	303.40
1921	10	7.24	-0.13	65.10	343.29	303.40
1921	11	-3.96	-11.58	61.20	202.86	303.40
1921	12	-8.42	-18.25	96.60	196.46	303.40
1922	1	-12.66	-25.28	43.40	247.28	303.78
1922	2	-9.72	-24.23	42.10	449.70	303.78
1922	3	-1.08	-14.62	35.20	614.75	303.78
1922	4	5.96	-4.64	128.50	771.42	303.78
1922	5	18.36	4.92	56.80	1083.99	303.78
1922	6	21.02	7.43	78.40	1197.77	303.78
1922	7	21.64	10.11	150.10	1084.84	303.78
1922	8	21.51	8.76	78.60	939.61	303.78
1922	9	16.93	5.34	9.60	576.59	303.78
1922	10	5.41	-2.72	81.40	407.91	303.78
1922	11	-0.17	-7.53	47.00	174.00	303.78
1922	12	-10.58	-23.13	67.30	159.39	303.78
1923	1	-13.35	-27.81	39.50	218.02	304.13
1923	2	-12.30	-27.28	18.60	422.97	304.13
1923	3	-7.92	-22.78	53.60	732.89	304.13
1923	4	4.18	-9.75	55.20	969.68	304.13
1923	5	14.41	-0.24	47.80	925.83	304.13
1923	6	21.41	6.68	65.90	1164.22	304.13
1923	7	23.20	8.75	58.30	1030.46	304.13
1923	8	19.03	7.13	116.70	1077.32	304.13
1923	9	15.73	4.81	80.00	512.72	304.13
1923	10	9.11	-0.19	37.00	383.75	304.13
1923	11	1.54	-6.97	23.70	162.47	304.13
1923	12	-3.74	-13.33	59.40	194.57	304.13
1924	1	-14.85	-28.41	64.60	234.99	304.53
1924	2	-10.13	-24.09	29.90	483.64	304.53
1924	3	-1.49	-12.47	21.80	728.75	304.53
1924	4	5.41	-6.25	35.10	935.22	304.53
1924	5	11.46	-0.19	62.30	860.37	304.53
1924	6	19.92	6.40	58.70	1111.40	304.53
1924	7	22.07	9.15	91.60	1002.60	304.53
1924	8	20.69	9.01	106.00	919.60	304.53
1924	9	14.24	4.18	108.80	613.13	304.53
1924	10	10.86	0.43	37.60	366.67	304.53
1924	11	-1.00	-9.33	51.60	181.23	304.53
1924	12	-13.28	-23.62	52.70	145.59	304.53
1925	1	-13.80	-28.90	36.10	291.45	304.98
1925	2	-8.13	-20.81	54.00	365.65	304.98
1925	3	-1.71	-15.53	37.70	716.61	304.98
1925	4	6.70	-5.88	28.60	1074.70	304.98
1925	5	11.36	-1.00	33.00	865.34	304.98
1925	6	19.63	6.85	85.20	1181.17	304.98
1925	7	21.11	8.83	139.60	858.38	304.98
1925	8	23.85	9.61	71.10	610.29	304.98
1925	9	14.71	3.54	86.80	556.42	304.98
1925	10	2.53	-3.97	63.10	351.80	304.98
1925	11	-1.13	-9.34	58.80	179.69	304.98
1925	12	-8.81	-17.11	44.80	203.34	304.98
1926	1	-10.88	-24.22	34.40	278.39	305.40
1926	2	-9.74	-24.49	26.90	494.12	305.40
1926	3	-4.81	-19.75	26.80	778.70	305.40
1926	4	1.39	-10.39	27.80	868.95	305.40
1926	5	13.25	0.06	25.50	1125.92	305.40
1926	6	17.61	5.21	80.20	960.52	305.40
1926	7	22.75	8.74	96.30	1131.31	305.40
1926	8	21.60	8.50	64.50	929.80	305.40
1926	9	14.05	4.04	81.80	636.65	305.40
1926	10	6.27	-0.71	70.20	414.37	305.40
1926	11	-3.33	-11.04	102.80	193.53	305.40
1926	12	-9.02	-19.86	34.40	208.80	305.40
1927	1	-11.70	-23.83	28.90	219.89	305.83
1927	2	-8.03	-21.77	13.10	469.19	305.83
1927	3	0.15	-12.49	20.40	568.26	305.83
1927	4	5.58	-7.45	39.70	925.68	305.83
1927	5	13.57	0.20	61.20	1225.02	305.83
1927	6	19.16	5.71	85.60	1207.02	305.83
1927	7	23.12	10.06	98.90	1056.96	305.83
1927	8	18.46	7.51	110.80	884.07	305.83
1927	9	15.60	5.14	131.20	672.43	305.83
1927	10	8.60	0.64	46.40	384.79	305.83
1927	11	-2.72	-10.39	71.10	196.61	305.83
1927	12	-9.62	-21.61	65.60	233.45	305.83
1928	1	-12.10	-23.72	34.50	238.55	306.30
1928	2	-10.30	-23.49	21.10	409.10	306.30
1928	3	-3.79	-16.95	37.50	599.61	306.30
1928	4	2.80	-8.97	48.80	757.37	306.30
1928	5	14.21	1.59	84.10	1038.21	306.30
1928	6	18.63	6.70	136.90	946.14	306.30
1928	7	21.94	11.07	128.20	1313.41	306.30
1928	8	22.31	10.76	119.00	891.81	306.30
1928	9	13.43	3.52	125.80	593.37	306.30
1928	10	7.37	0.23	139.40	455.87	306.30
1928	11	-0.86	-7.34	35.90	237.24	306.30
1928	12	-4.68	-14.18	28.30	173.95	306.30
1929	1	-14.62	-27.53	43.50	217.33	306.78
1929	2	-10.91	-24.59	19.90	505.10	306.78
1929	3	-2.70	-17.05	50.60	603.77	306.78
1929	4	4.74	-6.86	40.30	930.60	306.78
1929	5	12.94	0.25	107.50	1098.60	306.78
1929	6	19.62	7.11	89.50	1052.70	306.78
1929	7	22.81	9.43	70.90	911.63	306.78
1929	8	20.01	8.22	73.00	1001.91	306.78
1929	9	14.60	4.83	138.70	644.55	306.78
1929	10	6.81	-0.79	104.70	336.22	306.78
1929	11	-1.89	-9.78	63.70	190.59	306.78
1929	12	-12.11	-22.21	38.00	214.04	306.78
1930	1	-12.71	-25.12	30.00	261.41	307.23
1930	2	-8.58	-23.65	41.80	440.44	307.23
1930	3	-3.50	-16.94	48.70	514.22	307.23
1930	4	5.25	-7.66	50.60	849.05	307.23
1930	5	15.15	2.02	49.50	1044.10	307.23
1930	6	20.98	9.19	157.70	972.30	307.23
1930	7	21.72	9.71	73.00	1146.59	307.23
1930	8	21.76	9.62	47.90	975.90	307.23
1930	9	15.10	5.32	73.00	646.70	307.23
1930	10	9.61	0.24	46.30	379.54	307.23
1930	11	1.71	-5.93	43.30	203.40	307.23
1930	12	-7.24	-17.62	37.00	163.43	307.23
1931	1	-12.32	-25.53	31.90	257.48	307.70
1931	2	-7.04	-19.54	25.60	445.09	307.70
1931	3	-1.49	-13.24	36.90	602.37	307.70
1931	4	6.30	-5.89	35.80	674.05	307.70
1931	5	15.10	2.14	84.40	1060.62	307.70
1931	6	22.43	7.45	56.10	1052.43	307.70
1931	7	25.11	11.76	77.80	1105.76	307.70
1931	8	22.31	8.51	55.60	957.05	307.70
1931	9	17.79	6.34	87.90	621.09	307.70
1931	10	11.03	1.86	78.40	379.27	307.70
1931	11	3.16	-4.55	76.40	210.01	307.70
1931	12	-6.05	-17.52	31.30	167.12	307.70
1932	1	-6.06	-17.94	58.30	212.69	308.18
1932	2	-9.54	-24.02	36.30	387.02	308.18
1932	3	-5.56	-19.38	45.80	644.75	308.18
1932	4	4.69	-7.81	36.70	1048.55	308.18
1932	5	17.07	1.47	24.60	1063.68	308.18
1932	6	21.91	7.02	68.70	965.62	308.18
1932	7	22.02	8.73	106.60	1140.52	308.18
1932	8	22.22	10.22	126.00	899.62	308.18
1932	9	16.94	5.71	79.60	636.10	308.18
1932	10	6.46	-1.65	150.40	410.06	308.18
1932	11	-2.66	-11.74	64.10	201.38	308.18
1932	12	-7.23	-19.30	44.30	200.24	308.18
1933	1	-7.84	-21.25	49.70	221.76	308.60
1933	2	-9.20	-23.54	44.30	542.40	308.60
1933	3	-3.15	-17.90	41.90	688.04	308.60
1933	4	5.66	-4.69	65.80	900.37	308.60
1933	5	16.04	0.87	64.30	1053.34	308.60
1933	6	22.47	7.45	47.80	1195.79	308.60
1933	7	24.23	10.00	86.50	921.27	308.60
1933	8	23.87	8.60	36.50	822.92	308.60
1933	9	17.25	5.84	80.60	560.74	308.60
1933	10	6.58	-1.66	49.80	451.65	308.60
1933	11	-6.84	-15.41	77.90	224.53	308.60
1933	12	-14.06	-28.68	49.60	189.28	308.60
1934	1	-9.28	-25.73	37.90	213.96	309.00
1934	2	-12.74	-31.51	31.10	386.07	309.00
1934	3	-3.99	-19.55	36.50	720.61	309.00
1934	4	4.44	-5.80	42.40	795.52	309.00
1934	5	14.92	1.39	51.10	1116.20	309.00
1934	6	20.31	7.33	93.60	950.16	309.00
1934	7	23.09	9.96	83.10	726.45	309.00
1934	8	19.15	7.00	62.10	867.56	309.00
1934	9	16.52	6.24	133.70	588.28	309.00
1934	10	6.99	-1.36	54.10	430.81	309.00
1934	11	0.87	-5.73	61.00	217.66	309.00
1934	12	-12.08	-22.24	38.50	164.11	309.00
1935	1	-15.58	-31.20	37.40	208.66	309.40
1935	2	-9.36	-23.92	15.00	492.28	309.40
1935	3	-3.39	-19.04	65.90	670.42	309.40
1935	4	5.88	-8.11	26.00	796.25	309.40
1935	5	12.98	-0.01	26.50	1113.04	309.40
1935	6	20.53	7.65	96.80	1049.06	309.40
1935	7	24.94	11.71	75.00	992.36	309.40
1935	8	23.03	10.06	60.60	938.63	309.40
1935	9	14.07	3.32	68.40	601.74	309.40
1935	10	7.72	-0.93	84.30	385.45	309.40
1935	11	-0.84	-10.35	73.50	238.88	309.40
1935	12	-9.85	-18.70	23.80	186.83	309.40
1936	1	-14.55	-25.01	69.90	269.92	309.75
1936	2	-13.33	-27.17	40.50	421.14	309.75
1936	3	-0.81	-13.75	75.10	716.81	309.75
1936	4	2.62	-8.70	45.20	921.28	309.75
1936	5	13.64	0.55	118.80	1045.96	309.75
1936	6	19.83	5.48	65.80	1076.28	309.75
1936	7	23.67	10.02	69.80	1199.46	309.75
1936	8	20.64	8.40	65.80	748.78	309.75
1936	9	15.83	5.06	98.70	596.11	309.75
1936	10	3.86	-3.83	93.50	392.67	309.75
1936	11	-4.46	-14.11	57.30	201.57	309.75
1936	12	-6.89	-20.91	61.60	211.77	309.75
1937	1	-9.67	-26.91	102.60	261.44	310.00
1937	2	-5.70	-19.77	56.90	438.09	310.00
1937	3	-5.04	-18.95	39.70	518.99	310.00
1937	4	7.26	-4.98	47.20	737.66	310.00
1937	5	17.85	2.45	62.50	1180.44	310.00
1937	6	21.18	7.92	121.40	1186.71	310.00
1937	7	24.08	11.08	97.10	1017.39	310.00
1937	8	24.10	10.94	83.50	1000.80	310.00
1937	9	15.84	4.68	114.60	648.51	310.00
1937	10	6.55	-0.56	97.90	354.23	310.00
1937	11	-0.50	-6.63	67.50	227.83	310.00
1937	12	-9.18	-19.71	61.00	191.76	310.00
1938	1	-11.89	-24.93	77.70	241.45	310.18
1938	2	-9.41	-25.18	67.80	490.28	310.18
1938	3	-1.29	-15.51	61.70	709.93	310.18
1938	4	5.65	-6.35	82.10	974.03	310.18
1938	5	16.78	2.39	48.00	1151.35	310.18
1938	6	21.91	8.11	82.50	1044.82	310.18
1938	7	24.01	10.67	138.00	936.90	310.18
1938	8	22.38	10.48	145.20	725.02	310.18
1938	9	15.22	5.24	104.90	659.90	310.18
1938	10	10.93	1.23	48.70	356.26	310.18
1938	11	0.24	-9.92	72.90	235.44	310.18
1938	12	-7.15	-17.17	86.60	192.55	310.18
1939	1	-11.34	-25.00	62.70	208.37	310.30
1939	2	-12.01	-26.97	57.40	451.36	310.30
1939	3	-5.42	-21.42	24.50	730.90	310.30
1939	4	4.56	-7.64	48.70	839.50	310.30
1939	5	15.17	1.47	111.00	1059.40	310.30
1939	6	20.38	7.84	126.70	1134.36	310.30
1939	7	23.96	10.63	132.70	1007.28	310.30
1939	8	22.88	10.69	82.00	911.48	310.30
1939	9	15.20	4.42	90.40	590.76	310.30
1939	10	6.93	-1.45	121.00	331.48	310.30
1939	11	-1.14	-9.84	30.60	208.37	310.30
1939	12	-5.98	-14.47	51.50	161.86	310.30
1940	1	-12.12	-23.62	41.50	222.85	310.38
1940	2	-8.57	-22.34	26.20	446.38	310.38
1940	3	-4.65	-17.48	53.30	612.72	310.38
1940	4	4.67	-8.38	38.80	909.06	310.38
1940	5	14.88	2.51	124.40	1107.18	310.38
1940	6	18.90	7.17	118.80	1215.93	310.38
1940	7	24.07	10.67	82.30	1189.86	310.38
1940	8	22.16	9.82	137.40	890.82	310.38
1940	9	16.89	5.46	91.30	612.56	310.38
1940	10	7.44	-1.35	55.80	360.30	310.38
1940	11	-2.61	-10.31	68.00	243.74	310.38
1940	12	-7.87	-19.35	73.10	158.98	310.38
1941	1	-12.05	-25.82	45.00	231.95	310.38
1941	2	-8.25	-21.78	56.40	406.96	310.38
1941	3	-3.97	-18.77	35.30	626.73	310.38
1941	4	8.96	-5.49	51.30	750.77	310.38
1941	5	17.20	2.59	64.60	1151.89	310.38
1941	6	22.72	8.13	96.10	948.50	310.38
1941	7	25.16	11.77	105.20	1102.57	310.38
1941	8	19.38	7.72	157.10	808.30	310.38
1941	9	16.34	6.04	129.00	598.43	310.38
1941	10	6.64	-0.48	109.40	403.65	310.38
1941	11	-0.84	-8.05	58.90	235.10	310.38
1941	12	-6.99	-17.19	68.50	189.70	310.38
1942	1	-11.01	-25.57	38.00	265.08	310.30
1942	2	-9.75	-21.15	41.50	424.18	310.30
1942	3	0.40	-11.73	58.30	698.21	310.30
1942	4	9.69	-4.07	29.90	696.90	310.30
1942	5	16.70	3.14	86.30	930.68	310.30
1942	6	22.67	8.74	88.90	1063.79	310.30
1942	7	22.14	9.88	102.80	1228.27	310.30
1942	8	21.54	8.92	82.70	927.54	310.30
1942	9	15.35	4.90	141.80	638.82	310.30
1942	10	9.35	-0.06	95.70	338.80	310.30
1942	11	-0.40	-8.77	54.50	182.50	310.30
1942	12	-12.43	-23.23	63.90	197.06	310.30
1943	1	-14.18	-25.84	35.90	262.11	310.20
1943	2	-8.51	-21.80	43.00	439.67	310.20
1943	3	-6.12	-20.55	56.20	697.60	310.20
1943	4	4.22	-8.92	40.40	802.21	310.20
1943	5	15.47	1.95	59.80	852.39	310.20
1943	6	18.83	7.16	155.80	914.79	310.20
1943	7	24.37	11.04	79.00	989.97	310.20
1943	8	20.61	9.46	99.00	799.20	310.20
1943	9	15.23	4.66	93.90	547.76	310.20
1943	10	9.18	-0.11	58.90	280.60	310.20
1943	11	-1.05	-7.00	52.50	252.94	310.20
1943	12	-10.42	-21.63	47.10	147.60	310.20
1944	1	-7.22	-18.24	37.90	228.88	310.13
1944	2	-9.92	-24.89	37.40	487.03	310.13
1944	3	-4.73	-19.47	53.60	621.36	310.13
1944	4	4.79	-8.89	31.80	871.00	310.13
1944	5	17.48	3.40	83.90	1014.87	310.13
1944	6	21.38	7.27	79.60	932.79	310.13
1944	7	24.47	10.67	93.20	1023.94	310.13
1944	8	22.88	10.71	104.80	858.52	310.13
1944	9	16.38	6.48	117.00	768.32	310.13
1944	10	6.99	-1.06	71.50	321.46	310.13
1944	11	0.24	-6.94	73.70	191.19	310.13
1944	12	-9.42	-18.41	56.80	174.82	310.13
1945	1	-15.22	-29.34	30.40	244.43	310.10
1945	2	-8.18	-20.95	51.50	419.81	310.10
1945	3	3.72	-9.79	53.80	704.32	310.10
